3,Andorra la Vella,Andorra la Vella,Andorra
2644,Bukama,Katanga,Democratic Republic of the Congo
2645,Bondo,Eastern Province,Democratic Republic of the Congo
2646,Boende,Équateur,Democratic Republic of the Congo
2647,Beni,Nord Kivu,Democratic Republic of the Congo
2648,Basoko,Eastern Province,Democratic Republic of the Congo
2649,Aketi,Eastern Province,Democratic Republic of the Congo
2650,Lubumbashi,Katanga,Democratic Republic of the Congo
2651,Likasi,Katanga,Democratic Republic of the Congo
2652,Kolwezi,Katanga,Democratic Republic of the Congo
2653,Kipushi,Katanga,Democratic Republic of the Congo
2654,Kambove,Katanga,Democratic Republic of the Congo
2655,Tshela,Bas-Congo,Democratic Republic of the Congo
2656,Nioki,Bandundu,Democratic Republic of the Congo
2657,Mushie,Bandundu,Democratic Republic of the Congo
2658,Mbanza-Ngungu,Bas-Congo,Democratic Republic of the Congo
2659,Mbandaka,Équateur,Democratic Republic of the Congo
2660,Matadi,Bas-Congo,Democratic Republic of the Congo
2661,Mangai,Bandundu,Democratic Republic of the Congo
2662,Libenge,Équateur,Democratic Republic of the Congo
2663,Kinshasa,Kinshasa,Democratic Republic of the Congo
2664,Kikwit,Bandundu,Democratic Republic of the Congo
2665,Kasongo-Lunda,Bandundu,Democratic Republic of the Congo
2666,Kasangulu,Bas-Congo,Democratic Republic of the Congo
2667,Inongo,Bandundu,Democratic Republic of the Congo
2668,Gemena,Équateur,Democratic Republic of the Congo
2669,Bulungu,Bandundu,Democratic Republic of the Congo
2670,Bolobo,Bandundu,Democratic Republic of the Congo
2671,Bandundu,Bandundu,Democratic Republic of the Congo
2672,Masina,Kinshasa,Democratic Republic of the Congo
2673,Mobaye,Basse-Kotto,Central African Republic
2674,Ippy,Ouaka,Central African Republic
2675,Bria,Haute-Kotto,Central African Republic
2676,Bangassou,Mbomou,Central African Republic
2677,Bambari,Ouaka,Central African Republic
2678,Sibut,Kémo,Central African Republic
2679,Paoua,Ouham-Pendé,Central African Republic
2680,Nola,Sangha-Mbaéré,Central African Republic
2681,Mbaïki,Lobaye,Central African Republic
2682,Kaga Bandoro,Nana-Grébizi,Central African Republic
2683,Damara,Ombella-Mpoko,Central African Republic
2684,Carnot,Mambéré-Kadéï,Central African Republic
2685,Bozoum,Ouham-Pendé,Central African Republic
2686,Bouar,Nana-Mambéré,Central African Republic
2687,Bossangoa,Ouham,Central African Republic
2688,Boda,Lobaye,Central African Republic
2689,Bimbo,Ombella-Mpoko,Central African Republic
2690,Berbérati,Mambéré-Kadéï,Central African Republic
2691,Batangafo,Ouham,Central African Republic
2692,Bangui,Bangui,Central African Republic
2693,Sibiti,Lékoumou,Republic of the Congo
2694,Pointe-Noire,Pointe-Noire,Republic of the Congo
2695,Owando,Cuvette,Republic of the Congo
2696,Ouésso,Sangha,Republic of the Congo
2697,Mossendjo,Niari,Republic of the Congo
2698,Madingou,Bouenza,Republic of the Congo
2699,Dolisie,Niari,Republic of the Congo
2700,Loandjili,Pointe-Noire,Republic of the Congo
2701,Kayes,Bouenza,Republic of the Congo
2702,Impfondo,Likouala,Republic of the Congo
2703,Gamboma,Plateaux,Republic of the Congo
2704,Brazzaville,Brazzaville,Republic of the Congo
2705,Zürich,Zurich,Switzerland
2706,Zug,Zug,Switzerland
2707,Yverdon-les-Bains,Vaud,Switzerland
2708,Winterthur,Zurich,Switzerland
2709,Wil,Saint Gallen,Switzerland
2710,Wettingen,Aargau,Switzerland
2711,Vevey,Vaud,Switzerland
2712,Vernier,Geneva,Switzerland
2713,Uster,Zurich,Switzerland
2714,Thun,Bern,Switzerland
2715,Steffisburg,Bern,Switzerland
2716,Sitten,Valais,Switzerland
2717,Sierre,Valais,Switzerland
2718,Zürich (Kreis 11) / Seebach,Zurich,Switzerland
2719,Schaffhausen,Schaffhausen,Switzerland
2720,Sankt Gallen,Saint Gallen,Switzerland
2721,Renens,Vaud,Switzerland
2722,Rapperswil,Saint Gallen,Switzerland
2723,Pully,Vaud,Switzerland
2724,Onex,Geneva,Switzerland
2725,Olten,Solothurn,Switzerland
2726,Zürich (Kreis 11) / Oerlikon,Zurich,Switzerland
2727,Nyon,Vaud,Switzerland
2728,Neuchâtel,Neuchâtel,Switzerland
2729,Muttenz,Basel-Landschaft,Switzerland
2730,Montreux,Vaud,Switzerland
2731,Monthey,Valais,Switzerland
2732,Meyrin,Geneva,Switzerland
2733,Luzern,Lucerne,Switzerland
2734,Lugano,Ticino,Switzerland
2735,Littau,Lucerne,Switzerland
2736,Le Châtelard,Vaud,Switzerland
2737,Lausanne,Vaud,Switzerland
2738,La Chaux-de-Fonds,Neuchâtel,Switzerland
2739,Kriens,Lucerne,Switzerland
2740,Kreuzlingen,Thurgau,Switzerland
2741,Köniz,Bern,Switzerland
2742,Kloten,Zurich,Switzerland
2743,Jona,Saint Gallen,Switzerland
2744,Horgen,Zurich,Switzerland
2745,Zürich (Kreis 10) / Höngg,Zurich,Switzerland
2746,Herisau,Appenzell Ausserrhoden,Switzerland
2747,Grenchen,Solothurn,Switzerland
2748,Gossau,Saint Gallen,Switzerland
2749,Genève,Geneva,Switzerland
2750,Fribourg,Fribourg,Switzerland
2751,Frauenfeld,Thurgau,Switzerland
2752,Emmen,Lucerne,Switzerland
2753,Dübendorf,Zurich,Switzerland
2754,Dietikon,Zurich,Switzerland
2755,Chur,Grisons,Switzerland
2756,Carouge,Geneva,Switzerland
2757,Biel/Bienne,Bern,Switzerland
2758,Bern,Bern,Switzerland
2759,Bellinzona,Ticino,Switzerland
2760,Basel,Basel-City,Switzerland
2761,Baden,Aargau,Switzerland
2762,Baar,Zug,Switzerland
2763,Zürich (Kreis 4),Zurich,Switzerland
2764,Allschwil,Basel-Landschaft,Switzerland
2765,Adliswil,Zurich,Switzerland
2766,Aarau,Aargau,Switzerland
2767,Riehen,Basel-City,Switzerland
2768,Zürich (Kreis 10) / Wipkingen,Zurich,Switzerland
2769,Zürich (Kreis 11) / Affoltern,Zurich,Switzerland
2770,Zürich (Kreis 2) / Wollishofen,Zurich,Switzerland
2771,Zürich (Kreis 3) / Sihlfeld,Zurich,Switzerland
2772,Zürich (Kreis 6) / Unterstrass,Zurich,Switzerland
2773,Zürich (Kreis 9) / Albisrieden,Zurich,Switzerland
2774,Zürich (Kreis 9) / Altstetten,Zurich,Switzerland
2775,Stadt Winterthur (Kreis 1),Zurich,Switzerland
2776,Zürich (Kreis 12),Zurich,Switzerland
2777,Seen (Kreis 3),Zurich,Switzerland
2778,Zürich (Kreis 3),Zurich,Switzerland
2779,Zürich (Kreis 11),Zurich,Switzerland
2780,Zürich (Kreis 9),Zurich,Switzerland
2781,Oberwinterthur (Kreis 2),Zurich,Switzerland
2782,Zürich (Kreis 10),Zurich,Switzerland
2783,Zürich (Kreis 2),Zurich,Switzerland
2784,Zürich (Kreis 8),Zurich,Switzerland
2785,Zürich (Kreis 7),Zurich,Switzerland
2786,Zürich (Kreis 6),Zurich,Switzerland
2787,Lancy,Geneva,Switzerland
2788,Zuénoula,Marahoué,Ivory Coast
2789,Yamoussoukro,Lacs,Ivory Coast
2790,Vavoua,Haut-Sassandra,Ivory Coast
2791,Toumodi,Lacs,Ivory Coast
2792,Touba,Bafing,Ivory Coast
2793,Tengrela,Savanes,Ivory Coast
2794,Tiassalé,Lagunes,Ivory Coast
2795,Tanda,Zanzan,Ivory Coast
2796,Tabou,Bas-Sassandra,Ivory Coast
2797,Sinfra,Zanzan,Ivory Coast
2798,Sassandra,Bas-Sassandra,Ivory Coast
2799,San-Pédro,Bas-Sassandra,Ivory Coast
2800,Sakassou,Vallée du Bandama,Ivory Coast
2801,Oumé,Fromager,Ivory Coast
2802,Odienné,Denguélé,Ivory Coast
2803,Mankono,Worodougou,Ivory Coast
2804,Man,Dix-Huit Montagnes,Ivory Coast
2805,Lakota,Sud-Bandama,Ivory Coast
2806,Korhogo,Savanes,Ivory Coast
2807,Katiola,Vallée du Bandama,Ivory Coast
2808,Issia,Haut-Sassandra,Ivory Coast
2809,Guiglo,Dix-Huit Montagnes,Ivory Coast
2810,Grand-Bassam,Sud-Comoé,Ivory Coast
2811,Affery,Lagunes,Ivory Coast
2812,Gagnoa,Fromager,Ivory Coast
2813,Ferkessédougou,Savanes,Ivory Coast
2814,Duekoué,Dix-Huit Montagnes,Ivory Coast
2815,Divo,Sud-Bandama,Ivory Coast
2816,Dimbokro,Lacs,Ivory Coast
2817,Daoukro,Nʼzi-Comoé,Ivory Coast
2818,Danané,Dix-Huit Montagnes,Ivory Coast
2819,Daloa,Haut-Sassandra,Ivory Coast
2820,Dabou,Lagunes,Ivory Coast
2821,Boundiali,Savanes,Ivory Coast
2822,Bouna,Zanzan,Ivory Coast
2823,Bouaké,Vallée du Bandama,Ivory Coast
2824,Bouaflé,Marahoué,Ivory Coast
2825,Bonoua,Sud-Comoé,Ivory Coast
2826,Bongouanou,Lacs,Ivory Coast
2827,Bondoukou,Zanzan,Ivory Coast
2828,Bingerville,Lagunes,Ivory Coast
2829,Biankouma,Dix-Huit Montagnes,Ivory Coast
2830,Béoumi,Vallée du Bandama,Ivory Coast
2831,Bangolo,Dix-Huit Montagnes,Ivory Coast
2832,Arrah,Lacs,Ivory Coast
2833,Anyama,Lagunes,Ivory Coast
2834,Akoupé,Lagunes,Ivory Coast
2835,Agnibilékrou,Moyen-Comoé,Ivory Coast
2836,Agboville,Agnéby,Ivory Coast
2837,Adzopé,Lagunes,Ivory Coast
2838,Adiaké,Sud-Comoé,Ivory Coast
2839,Aboisso,Sud-Comoé,Ivory Coast
2840,Abobo,Lagunes,Ivory Coast
2841,Abidjan,Lagunes,Ivory Coast
2842,Abengourou,Moyen-Comoé,Ivory Coast
2843,Séguéla,Worodougou,Ivory Coast
2844,Soubré,Bas-Sassandra,Ivory Coast
2845,Avarua,N/A,Cook Islands
2846,Viña del Mar,Valparaíso,Chile
2847,Villarrica,Araucanía,Chile
2848,Villa Alemana,Valparaíso,Chile
2849,Victoria,Araucanía,Chile
2850,Valparaíso,Valparaíso,Chile
2851,Vallenar,Atacama,Chile
2852,Valdivia,Los Ríos,Chile
2853,Tomé,Biobío,Chile
2854,Tocopilla,Antofagasta,Chile
2855,Temuco,Araucanía,Chile
2856,Talcahuano,Biobío,Chile
2857,Talca,Maule,Chile
2858,Talagante,Santiago Metropolitan,Chile
2859,San Vicente de Tagua Tagua,O'Higgins,Chile
2860,San Vicente,O'Higgins,Chile
2861,Santiago,Santiago Metropolitan,Chile
2862,Santa Cruz,O'Higgins,Chile
2863,San Javier,Maule,Chile
2864,San Felipe,Valparaíso,Chile
2865,San Carlos,Biobío,Chile
2866,San Bernardo,Santiago Metropolitan,Chile
2867,San Antonio,Valparaíso,Chile
2868,Río Bueno,Los Ríos,Chile
2869,Rengo,O'Higgins,Chile
2870,Rancagua,O'Higgins,Chile
2871,Quilpué,Valparaíso,Chile
2872,Quillota,Valparaíso,Chile
2873,Punta Arenas,Magallanes,Chile
2874,Puerto Varas,Los Lagos,Chile
2875,Puerto Quellón,Los Lagos,Chile
2876,Puerto Natales,Magallanes,Chile
2877,Puerto Montt,Los Lagos,Chile
2878,Puerto Aisén,Aisén,Chile
2879,Puente Alto,Santiago Metropolitan,Chile
2880,Pucón,Araucanía,Chile
2881,Penco,Biobío,Chile
2882,Peñaflor,Santiago Metropolitan,Chile
2883,Parral,Maule,Chile
2884,Panguipulli,Araucanía,Chile
2885,Paine,Santiago Metropolitan,Chile
2886,Ovalle,Coquimbo,Chile
2887,Osorno,Los Lagos,Chile
2888,Nueva Imperial,Araucanía,Chile
2889,Nacimiento,Biobío,Chile
2890,Mulchén,Biobío,Chile
2891,Molina,Maule,Chile
2892,Melipilla,Santiago Metropolitan,Chile
2893,Machalí,O'Higgins,Chile
2894,Lota,Biobío,Chile
2895,Los Ángeles,Biobío,Chile
2896,Los Andes,Valparaíso,Chile
2897,Loncoche,Araucanía,Chile
2898,Llaillay,Valparaíso,Chile
2899,Linares,Maule,Chile
2900,Limache,Valparaíso,Chile
2901,Lebu,Biobío,Chile
2902,Lautaro,Araucanía,Chile
2903,La Unión,Los Ríos,Chile
2904,La Serena,Coquimbo,Chile
2905,Lampa,Santiago Metropolitan,Chile
2906,La Ligua,Valparaíso,Chile
2907,La Laja,Biobío,Chile
2908,Iquique,Tarapacá,Chile
2909,Illapel,Coquimbo,Chile
2910,Hacienda La Calera,Valparaíso,Chile
2911,Graneros,O'Higgins,Chile
2912,Frutillar,Los Lagos,Chile
2913,El Monte,Santiago Metropolitan,Chile
2914,Diego de Almagro,Atacama,Chile
2915,Curicó,Maule,Chile
2916,Curanilahue,Biobío,Chile
2917,Coronel,Biobío,Chile
2918,Coquimbo,Coquimbo,Chile
2919,Copiapó,Atacama,Chile
2920,Constitución,Maule,Chile
2921,Concepción,Biobío,Chile
2922,Collipulli,Araucanía,Chile
2923,Coihaique,Aisén,Chile
2924,Chimbarongo,O'Higgins,Chile
2925,Chillán,Biobío,Chile
2926,Chiguayante,Biobío,Chile
2927,Chicureo Abajo,Santiago Metropolitan,Chile
2928,Cauquenes,Maule,Chile
2929,Castro,Los Lagos,Chile
2930,Cartagena,Valparaíso,Chile
2931,Cañete,Biobío,Chile
2932,Calama,Antofagasta,Chile
2933,Cabrero,Biobío,Chile
2934,Buin,Santiago Metropolitan,Chile
2935,Arica,Arica y Parinacota,Chile
2936,Arauco,Biobío,Chile
2937,Antofagasta,Antofagasta,Chile
2938,Angol,Araucanía,Chile
2939,Ancud,Los Lagos,Chile
2940,Las Animas,Los Lagos,Chile
2941,La Pintana,Santiago Metropolitan,Chile
2942,Lo Prado,Santiago Metropolitan,Chile
2943,Yaoundé,Centre,Cameroon
2944,Yagoua,Far North,Cameroon
2945,Wum,North-West Province,Cameroon
2946,Tonga,West,Cameroon
2947,Tiko,South-West Province,Cameroon
2948,Tibati,Adamaoua,Cameroon
2949,Tcholliré,North Province,Cameroon
2950,Sangmélima,South Province,Cameroon
2951,Penja,Littoral,Cameroon
2952,Obala,Centre,Cameroon
2953,Nkoteng,Centre,Cameroon
2954,Nkongsamba,Littoral,Cameroon
2955,Ngaoundéré,Adamaoua,Cameroon
2956,Nanga Eboko,Centre,Cameroon
2957,Muyuka,South-West Province,Cameroon
2958,Mutengene,South-West Province,Cameroon
2959,Mora,Far North,Cameroon
2960,Mokolo,Far North,Cameroon
2961,Melong,Littoral,Cameroon
2962,Meïganga,Adamaoua,Cameroon
2963,Mbouda,West,Cameroon
2964,Mbanga,Littoral,Cameroon
2965,Mbandjok,Centre,Cameroon
2966,Mbalmayo,Centre,Cameroon
2967,Maroua,Far North,Cameroon
2968,Manjo,Littoral,Cameroon
2969,Mamfe,South-West Province,Cameroon
2970,Loum,Littoral,Cameroon
2971,Lolodorf,South Province,Cameroon
2972,Limbe,South-West Province,Cameroon
2973,Lagdo,North Province,Cameroon
2974,Kumbo,North-West Province,Cameroon
2975,Kumba,South-West Province,Cameroon
2976,Kribi,South Province,Cameroon
2977,Kousséri,Far North,Cameroon
2978,Kaélé,Far North,Cameroon
2979,Guider,North Province,Cameroon
2980,Garoua Boulaï,East,Cameroon
2981,Garoua,North Province,Cameroon
2982,Fundong,North-West Province,Cameroon
2983,Foumbot,West,Cameroon
2984,Foumban,West,Cameroon
2985,Fontem,South-West Province,Cameroon
2986,Eséka,Centre,Cameroon
2987,Edéa,Littoral,Cameroon
2988,Ébolowa,South Province,Cameroon
2989,Dschang,West,Cameroon
2990,Douala,Littoral,Cameroon
2991,Dizangué,Littoral,Cameroon
2992,Buea,South-West Province,Cameroon
2993,Bogo,Far North,Cameroon
2994,Bertoua,East,Cameroon
2995,Bélabo,East,Cameroon
2996,Batouri,East,Cameroon
2997,Banyo,Adamaoua,Cameroon
2998,Bangangté,West,Cameroon
2999,Bamusso,South-West Province,Cameroon
3000,Bamenda,North-West Province,Cameroon
3001,Bali,North-West Province,Cameroon
3002,Bafoussam,West,Cameroon
3003,Bafia,Centre,Cameroon
3004,Bafang,West,Cameroon
3005,Akonolinga,Centre,Cameroon
3006,Idenao,South-West Province,Cameroon
3007,Rikaze,Tibet Autonomous Region,China
3008,Jiuquan,Gansu Sheng,China
3009,Shache,Xinjiang Uygur Zizhiqu,China
3010,Qamdo,Tibet Autonomous Region,China
3011,Nagqu,Tibet Autonomous Region,China
3012,Lhasa,Tibet Autonomous Region,China
3013,Laojunmiao,Gansu Sheng,China
3014,Kashgar,Xinjiang Uygur Zizhiqu,China
3015,Jiayuguan,Gansu Sheng,China
3016,Hotan,Xinjiang Uygur Zizhiqu,China
3017,Dêqên,Tibet Autonomous Region,China
3018,Ürümqi,Xinjiang Uygur Zizhiqu,China
3019,Laochenglu,Xinjiang Uygur Zizhiqu,China
3020,Shihezi,Xinjiang Uygur Zizhiqu,China
3021,Kuche,Xinjiang Uygur Zizhiqu,China
3022,Sayibage,Xinjiang Uygur Zizhiqu,China
3023,Hoxtolgay,Xinjiang Uygur Zizhiqu,China
3024,Hami,Xinjiang Uygur Zizhiqu,China
3025,Changji,Xinjiang Uygur Zizhiqu,China
3026,Baijiantan,Xinjiang Uygur Zizhiqu,China
3027,Aral,Xinjiang Uygur Zizhiqu,China
3028,Altay,Xinjiang Uygur Zizhiqu,China
3029,Yingbazha,Xinjiang Uygur Zizhiqu,China
3030,Zunyi,Guizhou Sheng,China
3031,Zoucheng,Shandong Sheng,China
3032,Yanjiang,Sichuan,China
3033,Zigong,Sichuan,China
3034,Zhuzhou,Hunan,China
3035,Zhumadian,Henan Sheng,China
3036,Zhujiajiao,Shanghai Shi,China
3037,Shangqiu,Henan Sheng,China
3038,Zhuji,Zhejiang Sheng,China
3039,Mizhou,Shandong Sheng,China
3040,Zhuanghe,Liaoning,China
3041,Zhouzhuang,Jiangsu,China
3042,Zhoukou,Henan Sheng,China
3043,Zhoucun,Shandong Sheng,China
3044,Yuxi,Yunnan,China
3045,Zhongxing,Jiangsu,China
3046,Zhongshu,Yunnan,China
3047,Zhicheng,Zhejiang Sheng,China
3048,Zhicheng,Hubei,China
3049,Zhenzhou,Jiangsu,China
3050,Zhenjiang,Jiangsu,China
3051,Zhaobaoshan,Zhejiang Sheng,China
3052,Zhengzhou,Henan Sheng,China
3053,Xinghua,Jiangsu,China
3054,Zhaotong,Yunnan,China
3055,Zhaoqing,Guangdong,China
3056,Zhaogezhuang,Hebei,China
3057,Luofeng,Shandong Sheng,China
3058,Zhanjiang,Guangdong,China
3059,Zhangzhou,Fujian,China
3060,Zhangye,Gansu Sheng,China
3061,Zibo,Shandong Sheng,China
3062,Anyang,Henan Sheng,China
3063,Zaozhuang,Shandong Sheng,China
3064,Zaoyang,Hubei,China
3065,Yuyao,Zhejiang Sheng,China
3066,Yingchuan,Henan Sheng,China
3067,Yuxia,Shaanxi,China
3068,Kunshan,Jiangsu,China
3069,Yunyang,Henan Sheng,China
3070,Yunmeng Chengguanzhen,Hubei,China
3071,Jinghong,Yunnan,China
3072,Pizhou,Jiangsu,China
3073,Yunfu,Guangdong,China
3074,Yuncheng,Shanxi Sheng,China
3075,Yulin,Shaanxi,China
3076,Yulin,Guangxi Zhuangzu Zizhiqu,China
3077,Yudong,Chongqing Shi,China
3078,Yuci,Shanxi Sheng,China
3079,Yucheng,Shandong Sheng,China
3080,Yuanping,Shanxi Sheng,China
3081,Qianjiang,Hubei,China
3082,Heyuan,Guangdong,China
3083,Yongfeng,Hunan,China
3084,Yongchuan,Chongqing Shi,China
3085,Yishui,Shandong Sheng,China
3086,Zhongxiang,Hubei,China
3087,Yingshang Chengguanzhen,Anhui Sheng,China
3088,Chengzhong,Hubei,China
3089,Yinchuan,Ningxia Huizu Zizhiqu,China
3090,Yima,Henan Sheng,China
3091,Yigou,Henan Sheng,China
3092,Qingzhou,Shandong Sheng,China
3093,Yichun,Jiangxi Sheng,China
3094,Yicheng,Hubei,China
3095,Yicheng,Jiangsu,China
3096,Yichang,Hubei,China
3097,Yibin,Sichuan,China
3098,Yatou,Shandong Sheng,China
3099,Yashan,Guangxi Zhuangzu Zizhiqu,China
3100,Yanzhou,Shandong Sheng,China
3101,Yantai,Shandong Sheng,China
3102,Yanliang,Shaanxi,China
3103,Yangzhou,Jiangsu,China
3104,Yangshuo,Guangxi Zhuangzu Zizhiqu,China
3105,Zhangjiagang,Jiangsu,China
3106,Yangquan,Shanxi Sheng,China
3107,Yangliuqing,Tianjin Shi,China
3108,Yanggu,Shandong Sheng,China
3109,Yangcun,Tianjin Shi,China
3110,Yancheng,Jiangsu,China
3111,Tongshan,Jiangsu,China
3112,Xucheng,Guangdong,China
3113,Shangrao,Jiangxi Sheng,China
3114,Xunchang,Sichuan,China
3115,Jiangguanchi,Henan Sheng,China
3116,Xuanzhou,Anhui Sheng,China
3117,Xixiang,Henan Sheng,China
3118,Xiuying,Hainan,China
3119,Xiulin,Hubei,China
3120,Xiongzhou,Guangdong,China
3121,Guixi,Jiangxi Sheng,China
3122,Xinzhou,Shanxi Sheng,China
3123,Xinzhou,Hubei,China
3124,Xinzhi,Shanxi Sheng,China
3125,Xinyu,Jiangxi Sheng,China
3126,Hancheng,Henan Sheng,China
3127,Xinyang,Henan Sheng,China
3128,Nangandao,Henan Sheng,China
3129,Xintai,Shandong Sheng,China
3130,Xinshi,Hubei,China
3131,Xinpu,Jiangsu,China
3132,Xinji,Hebei,China
3133,Xining,Qinghai Sheng,China
3134,Shangmei,Hunan,China
3135,Xingtai,Hebei,China
3136,Ankang,Shaanxi,China
3137,Xindian,Shandong Sheng,China
3138,Xindi,Hubei,China
3139,Feicheng,Shandong Sheng,China
3140,Sanshui,Guangdong,China
3141,Ximei,Fujian,China
3142,Wacheng,Henan Sheng,China
3143,Xihe,Hubei,China
3144,Xichang,Sichuan,China
3145,Xiazhuang,Shandong Sheng,China
3146,Xiazhen,Shandong Sheng,China
3147,Xiashi,Zhejiang Sheng,China
3148,Zijinglu,Henan Sheng,China
3149,Xiaoweizhai,Guizhou Sheng,China
3150,Xiaoshan,Zhejiang Sheng,China
3151,Xiaolingwei,Jiangsu,China
3152,Xiaogan,Hubei,China
3153,Xianyang,Shaanxi,China
3154,Xiantao,Hubei,China
3155,Xianshuigu,Tianjin Shi,China
3156,Xiannü,Jiangsu,China
3157,Xianning,Hubei,China
3158,Xianju,Zhejiang Sheng,China
3159,Zhuhai,Guangdong,China
3160,Wenxing,Hunan,China
3161,Xiangxiang,Hunan,China
3162,Xiangtan,Hunan,China
3163,Xiangyang,Hubei,China
3164,Xiangcheng Chengguanzhen,Henan Sheng,China
3165,Xi’an,Shaanxi,China
3166,Xiamen,Fujian,China
3167,Wuzhou,Guangxi Zhuangzu Zizhiqu,China
3168,Wuyang,Anhui Sheng,China
3169,Wuxue,Hubei,China
3170,Wuxi,Jiangsu,China
3171,Dongyang,Zhejiang Sheng,China
3172,Changde,Hunan,China
3173,Wuhu,Anhui Sheng,China
3174,Wuhan,Hubei,China
3175,Wuhai,Inner Mongolia,China
3176,Wuda,Inner Mongolia,China
3177,Wucheng,Anhui Sheng,China
3178,Wenzhou,Zhejiang Sheng,China
3179,Wenshang,Shandong Sheng,China
3180,Wenling,Zhejiang Sheng,China
3181,Tianfu,Shandong Sheng,China
3182,Weinan,Shaanxi,China
3183,Weihai,Shandong Sheng,China
3184,Weifang,Shandong Sheng,China
3185,Wanxian,Chongqing Shi,China
3186,Wanning,Hainan,China
3187,Yinzhu,Shandong Sheng,China
3188,Wafangdian,Liaoning,China
3189,Huangshan,Anhui Sheng,China
3190,Loushanguan,Guizhou Sheng,China
3191,Tongzhou,Beijing,China
3192,Fuding,Fujian,China
3193,Tongren,Guizhou Sheng,China
3194,Wusong,Anhui Sheng,China
3195,Tongchuan,Sichuan,China
3196,Tianshui,Gansu Sheng,China
3197,Tianpeng,Sichuan,China
3198,Tianjin,Tianjin Shi,China
3199,Tengzhou,Shandong Sheng,China
3200,Taozhuang,Shandong Sheng,China
3201,Tantou,Fujian,China
3202,Tangzhai,Anhui Sheng,China
3203,Tangshan,Hebei,China
3204,Tangping,Guangdong,China
3205,Tangjiazhuang,Hebei,China
3206,Binhe,Henan Sheng,China
3207,Tanggu,Tianjin Shi,China
3208,Taizhou,Jiangsu,China
3209,Taiyuan,Shanxi Sheng,China
3210,Taixing,Jiangsu,China
3211,Taishan,Guangdong,China
3212,Tai’an,Shandong Sheng,China
3213,Suzhou,Anhui Sheng,China
3214,Suozhen,Shandong Sheng,China
3215,Suizhou,Hubei,China
3216,Suixi,Anhui Sheng,China
3217,Suicheng,Jiangsu,China
3218,Suining,Sichuan,China
3219,Songjiang,Shanghai Shi,China
3220,Sishui,Shandong Sheng,China
3221,Laixi,Shandong Sheng,China
3222,Shouguang,Shandong Sheng,China
3223,Shizuishan,Ningxia Huizu Zizhiqu,China
3224,Shizilu,Shandong Sheng,China
3225,Shiyan,Hubei,China
3226,Shiyan,Hubei,China
3227,Shiwan,Guangdong,China
3228,Shitanjing,Ningxia Huizu Zizhiqu,China
3229,Shiqiao,Guangdong,China
3230,Shiqi,Guangdong,China
3231,Shima,Fujian,China
3232,Shilong,Guangdong,China
3233,Tongchuan,Shaanxi,China
3234,Shijiazhuang,Hebei,China
3235,Shenzhen,Guangdong,China
3236,Yanta,Shandong Sheng,China
3237,Shenjiamen,Zhejiang Sheng,China
3238,Shashi,Hubei,China
3239,Shaping,Guangdong,China
3240,Shaoxing,Zhejiang Sheng,China
3241,Shaowu,Fujian,China
3242,Shaoguan,Guangdong,China
3243,Shancheng,Shandong Sheng,China
3244,Shanwei,Guangdong,China
3245,Shantou,Guangdong,China
3246,Shanting,Shandong Sheng,China
3247,Shanghai,Shanghai Shi,China
3248,Shahecheng,Hebei,China
3249,Sanya,Hainan,China
3250,Sanming,Fujian,China
3251,Runing,Henan Sheng,China
3252,Fuqing,Fujian,China
3253,Jieyang,Guangdong,China
3254,Rizhao,Shandong Sheng,China
3255,Renqiu,Hebei,China
3256,Quzhou,Zhejiang Sheng,China
3257,Qujing,Yunnan,China
3258,Qufu,Shandong Sheng,China
3259,Quanzhou,Fujian,China
3260,Wuxi,Hunan,China
3261,Zhuangyuan,Shandong Sheng,China
3262,Qiongshan,Hainan,China
3263,Qionghu,Hunan,China
3264,Qinzhou,Guangxi Zhuangzu Zizhiqu,China
3265,Qinnan,Jiangsu,China
3266,Qinhuangdao,Hebei,China
3267,Jinjiang,Fujian,China
3268,Qingquan,Hubei,China
3269,Huai'an,Jiangsu,China
3270,Qingdao,Shandong Sheng,China
3271,Qingyuan,Guangdong,China
3272,Hongqiao,Hunan,China
3273,Puyang Chengguanzhen,Henan Sheng,China
3274,Puyang,Zhejiang Sheng,China
3275,Putian,Fujian,China
3276,Puqi,Hubei,China
3277,Pumiao,Guangxi Zhuangzu Zizhiqu,China
3278,Pulandian,Liaoning,China
3279,Poyang,Jiangxi Sheng,China
3280,Pingyin,Shandong Sheng,China
3281,Pingyi,Shandong Sheng,China
3282,Gutao,Shanxi Sheng,China
3283,Pingxiang,Jiangxi Sheng,China
3284,Pingshan,Guangdong,China
3285,Pingnan,Guangxi Zhuangzu Zizhiqu,China
3286,Pingliang,Gansu Sheng,China
3287,Pingdu,Shandong Sheng,China
3288,Pingdingshan,Henan Sheng,China
3289,Pengcheng,Hebei,China
3290,Dadukou,Sichuan,China
3291,Ningyang,Shandong Sheng,China
3292,Yutan,Hunan,China
3293,Ninghai,Shandong Sheng,China
3294,Ninghai,Zhejiang Sheng,China
3295,Ningbo,Zhejiang Sheng,China
3296,Neijiang,Sichuan,China
3297,Nanzhou,Hunan,China
3298,Nanzhang Chengguanzhen,Hubei,China
3299,Nanyang,Henan Sheng,China
3300,Nantong,Jiangsu,China
3301,Pucheng,Fujian,China
3302,Nanping,Fujian,China
3303,Nanning,Guangxi Zhuangzu Zizhiqu,China
